20:16:48.245 -> Sweep RV = 44 for 0 dB to 6 dB
  0.0,954
  0.1,941
  0.2,929
  0.3,916
  0.4,910
  0.5,899
  0.6,887
  0.7,876
  0.8,870
  0.9,860
  1.0,848
  1.1,838
  1.2,827
  1.3,822
  1.4,812
  1.5,802
  1.6,792
  1.7,783
  1.8,778
  1.9,768
  2.0,758
  2.1,749
  2.2,741
  2.3,732
  2.4,724
  2.5,715
  2.6,707
  2.7,703
  2.8,694
  2.9,686
  3.0,678
  3.1,671
  3.2,663
  3.3,656
  3.4,647
  3.5,640
  3.6,633
  3.7,626
  3.8,618
  3.9,612
  4.0,605
  4.1,598
  4.2,591
  4.3,585
  4.4,578
  4.5,572
  4.6,565
  4.7,559
  4.8,553
  4.9,547
  5.0,541
  5.1,534
  5.2,526
  5.3,519
  5.4,516
  5.5,509
  5.6,502
  5.7,496
  5.8,493
  5.9,487
  6.0,481
 Sweep RV = 99 for 6.0 dB to 12
  6.0,982
  6.1,968
  6.2,956
  6.3,950
  6.4,937
  6.5,926
  6.6,914
  6.7,904
  6.8,898
  6.9,887
  7.0,876
  7.1,865
  7.2,856
  7.3,846
  7.4,835
  7.5,826
  7.6,816
  7.7,812
  7.8,802
  7.9,793
  8.0,784
  8.1,774
  8.2,765
  8.3,757
  8.4,748
  8.5,740
  8.6,731
  8.7,722
  8.8,715
  8.9,707
  9.0,698
  9.1,690
  9.2,683
  9.3,675
  9.4,668
  9.5,660
  9.6,653
  9.7,645
  9.8,638
  9.9,631
 10.0,625
 10.1,612
 10.2,604
 10.3,596
 10.4,592
 10.5,585
 10.6,577
 10.7,570
 10.8,567
 10.9,559
 11.0,552
 11.1,545
 11.2,538
 11.3,535
 11.4,528
 11.5,522
 11.6,515
 11.7,510
 11.8,506
 11.9,500
 Sweep RV = 194 for 12.0 dB to 15.5
 12.0,973
 12.1,955
 12.2,944
 12.3,932
 12.4,921
 12.5,910
 12.6,900
 12.7,894
 12.8,884
 12.9,874
 13.0,864
 13.1,854
 13.2,845
 13.3,835
 13.4,825
 13.5,816
 13.6,806
 13.7,797
 13.8,788
 13.9,780
 14.0,771
 14.1,762
 14.2,753
 14.3,744
 14.4,736
 14.5,728
 14.6,720
 14.7,712
 14.8,704
 14.9,696
 15.0,701
 15.1,679
 15.2,669
 15.3,661
 15.4,657
 Sweep RV = 254 for 15.5 dB to 32
 15.5,945
 15.6,930
 15.7,919
 15.8,912
 15.9,901
 16.0,890
 16.1,878
 16.2,868
 16.3,862
 16.4,851
 16.5,841
 16.6,831
 16.7,820
 16.8,815
 16.9,806
 17.0,796
 17.1,786
 17.2,777
 17.3,768
 17.4,759
 17.5,750
 17.6,741
 17.7,737
 17.8,728
 17.9,720
 18.0,711
 18.1,703
 18.2,695
 18.3,687
 18.4,680
 18.5,671
 18.6,663
 18.7,656
 18.8,649
 18.9,641
 19.0,634
 19.1,627
 19.2,620
 19.3,613
 19.4,606
 19.5,599
 19.6,592
 19.7,586
 19.8,579
 19.9,574
 20.0,567
 20.1,560
 20.2,554
 20.3,548
 20.4,542
 20.5,536
 20.6,529
 20.7,524
 20.8,518
 20.9,512
 21.0,506
 21.1,501
 21.2,495
 21.3,490
 21.4,484
 21.5,479
 21.6,473
 21.7,468
 21.8,463
 21.9,457
 22.0,452
 22.1,447
 22.2,442
 22.3,437
 22.4,432
 22.5,427
 22.6,421
 22.7,419
 22.8,414
 22.9,409
 23.0,404
 23.1,399
 23.2,395
 23.3,392
 23.4,387
 23.5,382
 23.6,378
 23.7,373
 23.8,370
 23.9,366
 24.0,361
 24.1,357
 24.2,354
 24.3,350
 24.4,345
 24.5,343
 24.6,338
 24.7,336
 24.8,331
 24.9,327
 25.0,324
 25.1,320
 25.2,318
 25.3,313
 25.4,311
 25.5,306
 25.6,304
 25.7,300
 25.8,297
 25.9,293
 26.0,291
 26.1,286
 26.2,284
 26.3,282
 26.4,277
 26.5,275
 26.6,273
 26.7,268
 26.8,266
 26.9,264
 27.0,259
 27.1,257
 27.2,255
 27.3,253
 27.4,248
 27.5,246
 27.6,243
 27.7,241
 27.8,239
 27.9,235
 28.0,233
 28.1,231
 28.2,228
 28.3,226
 28.4,224
 28.5,222
 28.6,219
 28.7,217
 28.8,213
 28.9,211
 29.0,208
 29.1,206
 29.2,204
 29.3,202
 29.4,199
 29.5,197
 29.6,195
 29.7,195
 29.8,192
 29.9,190
 30.0,188
 30.1,186
 30.2,183
 30.3,181
 30.4,179
 30.5,179
 30.6,176
 30.7,174
 30.8,174
