255,15.45,1012,1016
255,15.50,1005,1010
255,15.55,998,1002
255,15.60,991,994
255,15.65,984,988
255,15.70,985,988
255,15.75,978,981
255,15.80,970,975
255,15.85,963,967
255,15.90,957,960
255,15.95,950,954
255,16.00,943,947
255,16.05,943,947
255,16.10,937,941
255,16.15,931,934
255,16.20,925,928
255,16.25,918,922
255,16.30,912,916
255,16.35,905,909
255,16.40,900,903
255,16.45,894,897
255,16.50,893,897
255,16.55,887,891
255,16.60,881,885
255,16.65,876,879
255,16.70,870,873
255,16.75,864,868
255,16.80,858,862
255,16.85,852,855
255,16.90,847,850
255,16.95,842,845
255,17.00,836,838
255,17.05,836,839
255,17.10,831,833
255,17.15,825,828
255,17.20,819,822
255,17.25,815,817
255,17.30,809,812
255,17.35,804,807
255,17.40,799,801
255,17.45,793,796
255,17.50,788,791
255,17.55,783,786
255,17.60,778,780
255,17.65,773,776
255,17.70,769,771
255,17.75,763,766
255,17.80,763,766
255,17.85,759,761
255,17.90,754,756
255,17.95,749,751
255,18.00,744,747
255,18.05,740,742
255,18.10,735,737
255,18.15,730,732
255,18.20,725,728
255,18.25,721,723
255,18.30,716,719
255,18.35,712,714
255,18.40,707,710
255,18.45,703,705
255,18.50,698,700
255,18.55,693,696
255,18.60,689,692
255,18.65,685,687
255,18.70,681,683
255,18.75,677,679
255,18.80,672,675
255,18.85,668,671
255,18.90,664,666
255,18.95,660,662
255,19.00,656,658
255,19.05,652,654
255,19.10,647,650
255,19.15,643,646
255,19.20,640,642
255,19.25,636,638
255,19.30,631,634
255,19.35,628,630
255,19.40,623,626
255,19.45,620,622
255,19.50,616,618
255,19.55,612,614
255,19.60,608,610
255,19.65,605,607
255,19.70,600,603
255,19.75,597,599
255,19.80,593,595
255,19.85,590,592
255,19.90,586,588
255,19.95,582,584
255,20.00,579,581
255,20.05,575,577
255,20.10,572,573
255,20.15,568,569
255,20.20,564,566
255,20.25,561,562
255,20.30,557,559
255,20.35,554,555
255,20.40,550,552
255,20.45,546,548
255,20.50,543,545
255,20.55,540,541
255,20.60,536,538
255,20.65,533,535
255,20.70,530,531
255,20.75,526,528
255,20.80,523,524
255,20.85,520,521
255,20.90,517,518
255,20.95,513,515
255,21.00,510,512
255,21.05,507,508
255,21.10,504,505
255,21.15,500,502
255,21.20,500,501
255,21.25,497,499
255,21.30,494,495
255,21.35,491,492
255,21.40,488,489
255,21.45,484,486
255,21.50,482,482
255,21.55,479,480
255,21.60,475,476
255,21.65,472,473
255,21.70,469,470
255,21.75,466,467
255,21.80,463,464
255,21.85,460,461
255,21.90,457,458
255,21.95,454,455
255,22.00,451,452
255,22.05,449,449
255,22.10,445,446
255,22.15,442,443
255,22.20,440,441
255,22.25,437,437
255,22.30,434,435
255,22.35,431,432
255,22.40,428,429
255,22.45,425,426
255,22.50,422,423
255,22.55,420,420
255,22.60,416,417
255,22.65,417,417
255,22.70,414,414
255,22.75,411,411
255,22.80,408,409
255,22.85,405,406
255,22.90,402,403
255,22.95,400,400
255,23.00,397,397
255,23.05,394,395
255,23.10,391,391
255,23.15,388,389
255,23.20,386,386
255,23.25,383,383
255,23.30,383,384
255,23.35,380,381
255,23.40,378,378
255,23.45,375,375
255,23.50,372,373
255,23.55,369,370
255,23.60,367,367
255,23.65,364,364
255,23.70,362,362
255,23.75,362,362
255,23.80,359,359
255,23.85,356,356
255,23.90,354,354
255,23.95,351,351
255,24.00,349,349
255,24.05,346,346
255,24.10,343,343
255,24.15,343,343
255,24.20,340,341
255,24.25,338,338
255,24.30,335,335
255,24.35,333,333
255,24.40,330,330
255,24.45,330,330
255,24.50,327,328
255,24.55,325,325
255,24.60,322,322
255,24.65,320,320
255,24.70,317,317
255,24.75,317,317
255,24.80,315,314
255,24.85,312,312
255,24.90,309,309
255,24.95,307,306
255,25.00,307,307
255,25.05,304,304
255,25.10,302,301
255,25.15,299,299
255,25.20,297,296
255,25.25,297,296
255,25.30,294,293
255,25.35,291,291
255,25.40,289,289
255,25.45,289,289
255,25.50,286,286
255,25.55,284,284
255,25.60,281,281
255,25.65,281,281
255,25.70,279,278
255,25.75,276,276
255,25.80,274,273
255,25.85,273,273
255,25.90,271,271
255,25.95,269,269
255,26.00,266,266
255,26.05,266,266
255,26.10,264,263
255,26.15,261,261
255,26.20,261,261
255,26.25,259,258
255,26.30,256,256
255,26.35,256,256
255,26.40,254,253
255,26.45,251,251
255,26.50,249,248
255,26.55,249,248
255,26.60,246,246
255,26.65,244,243
255,26.70,244,243
255,26.75,241,241
255,26.80,239,238
255,26.85,239,238
255,26.90,236,235
255,26.95,236,236
255,27.00,234,233
255,27.05,231,231
255,27.10,231,231
255,27.15,229,228
255,27.20,226,225
255,27.25,226,226
255,27.30,223,223
255,27.35,221,221
255,27.40,221,221
255,27.45,219,218
255,27.50,219,218
255,27.55,216,215
255,27.60,214,213
255,27.65,214,213
255,27.70,211,210
255,27.75,211,210
255,27.80,208,208
255,27.85,206,205
255,27.90,206,206
255,27.95,204,203
