 0.0,973
 0.1,961
 0.2,947
 0.3,935
 0.4,928
 0.5,917
 0.6,905
 0.7,893
 0.8,888
 0.9,876
 1.0,865
 1.1,855
 1.2,844
 1.3,839
 1.4,829
 1.5,818
 1.6,808
 1.7,798
 1.8,793
 1.9,784
 2.0,774
 2.1,765
 2.2,756
 2.3,747
 2.4,738
 2.5,729
 2.6,721
 2.7,716
 2.8,708
 2.9,700
 3.0,692
 3.1,684
 3.2,676
 3.3,668
 3.4,661
 3.5,653
 3.6,646
 3.7,638
 3.8,631
 3.9,624
 4.0,617
 4.1,610
 4.2,603
 4.3,597
 4.4,590
 4.5,583
 4.6,577
 4.7,570
 4.8,564
 4.9,557
 5.0,552
 5.1,545
 5.2,537
 5.3,529
 5.4,526
 5.5,519
 5.6,513
 5.7,506
 5.8,503
 5.9,496
 6.0,490
 6.1,484
 6.2,478
 6.3,475
 6.4,469
 6.5,464
 6.6,458
 6.7,452
 6.8,450
 6.9,444
 7.0,439
 7.1,434
 7.2,429
 7.3,424
 7.4,419
 7.5,414
 7.6,409
 7.7,407
 7.8,402
 7.9,397
 8.0,393
 8.1,389
 8.2,384
 8.3,380
 8.4,375
 8.5,371
 8.6,367
 8.7,363
 8.8,359
 8.9,355
 9.0,351
 9.1,347
 9.2,343
 9.3,340
 9.4,336
 9.5,332
 9.6,329
 9.7,325
 9.8,321
 9.9,318
10.0,315
10.1,309
10.2,305
10.3,300
10.4,299
10.5,295
10.6,291
10.7,287
10.8,286
10.9,282
11.0,279
11.1,275
11.2,272
11.3,270
11.4,267
11.5,264
11.6,261
11.7,258
11.8,256
11.9,253
12.0,250
12.1,247
12.2,245
12.3,242
12.4,239
12.5,236
12.6,234
12.7,232
12.8,230
12.9,227
13.0,225
13.1,222
13.2,220
13.3,218
13.4,215
13.5,213
13.6,210
13.7,208
13.8,206
13.9,204
14.0,202
14.1,200
14.2,197
14.3,195
14.4,193
14.5,191
14.6,189
14.7,187
14.8,185
14.9,183
15.0,186
15.1,179
15.2,177
15.3,175
15.4,174
15.5,171
15.6,169
15.7,168
15.8,166
15.9,164
16.0,163
16.1,161
16.2,159
16.3,158
16.4,156
16.5,154
16.6,153
16.7,151
16.8,150
16.9,148
17.0,147
17.1,145
17.2,144
17.3,142
17.4,141
17.5,139
17.6,138
17.7,137
17.8,136
17.9,134
18.0,133
18.1,131
18.2,130
18.3,129
18.4,128
18.5,126
18.6,125
18.7,124
18.8,123
18.9,121
19.0,120
19.1,119
19.2,118
19.3,116
19.4,115
19.5,114
19.6,113
19.7,112
19.8,111
19.9,110
20.0,109
20.1,108
20.2,107
20.3,106
20.4,105
20.5,104
20.6,103
20.7,102
20.8,101
20.9,100
21.0,99
21.1,98
21.2,97
21.3,96
21.4,95
21.5,95
21.6,94
21.7,93
21.8,92
21.9,91
22.0,90
22.1,89
22.2,89
22.3,88
22.4,87
22.5,86
22.6,85
22.7,85
22.8,84
22.9,83
23.0,82
23.1,82
23.2,81
23.3,81
23.4,80
23.5,79
23.6,78
23.7,78
23.8,77
23.9,77
24.0,76
24.1,75
24.2,75
24.3,74
24.4,73
24.5,73
24.6,72
24.7,72
24.8,71
24.9,71
25.0,70
25.1,69
25.2,69
25.3,68
25.4,68
25.5,67
25.6,67
25.7,66
25.8,66
25.9,65
26.0,65
26.1,64
26.2,64
26.3,64
26.4,63
26.5,63
26.6,62
26.7,62
26.8,61
26.9,61
27.0,61
27.1,60
27.2,60
27.3,60
27.4,59
27.5,59
27.6,58
27.7,58
27.8,58
27.9,57
28.0,57
28.1,56
28.2,56
28.3,56
28.4,55
28.5,55
28.6,55
28.7,55
28.8,54
28.9,54
29.0,53
29.1,53
29.2,53
29.3,52
29.4,52
29.5,52
29.6,51
29.7,52
29.8,51
29.9,51
30.0,51
30.1,50
30.2,50
30.3,50
30.4,49
30.5,49
30.6,49
30.7,49
30.8,49
30.9,49
31.0,49
31.1,49
31.2,49
31.3,49
31.4,49
31.5,49
31.6,49
31.7,49
31.8,49
31.9,49
